id,intent,question,answer,source_ids,requires_handoff,suggested_action
qa_0089,product_warranty,Tai nghe SonicBuds Pro bảo hành bao lâu?,"Tai nghe SonicBuds Pro được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-007, policy_warranty",False,answer
qa_0090,product_warranty,Thời gian bảo hành của Tai nghe SonicBuds Pro là mấy tháng?,"Tai nghe SonicBuds Pro được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-007, policy_warranty",False,answer
qa_0091,product_warranty,Mua Tai nghe SonicBuds Pro thì được bảo hành như thế nào?,"Tai nghe SonicBuds Pro được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-007, policy_warranty",False,answer
qa_0092,product_price,Tai nghe SonicBuds Lite giá bao nhiêu?,Tai nghe SonicBuds Lite hiện có giá niêm yết 790.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-008,False,answer
qa_0093,product_price,Cho mình hỏi giá Tai nghe SonicBuds Lite với,Tai nghe SonicBuds Lite hiện có giá niêm yết 790.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-008,False,answer
qa_0094,product_price,Tai nghe SonicBuds Lite hiện đang bán giá nào?,Tai nghe SonicBuds Lite hiện có giá niêm yết 790.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-008,False,answer
qa_0095,product_price,Sản phẩm Tai nghe SonicBuds Lite bao nhiêu tiền?,Tai nghe SonicBuds Lite hiện có giá niêm yết 790.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-008,False,answer
qa_0096,product_price,Báo giá giúp mình Tai nghe SonicBuds Lite,Tai nghe SonicBuds Lite hiện có giá niêm yết 790.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-008,False,answer
qa_0097,product_info,Tai nghe SonicBuds Lite cấu hình thế nào?,"Tai nghe SonicBuds Lite có thông tin chính: true wireless, mic đàm thoại, IPX4, pin 5 giờ và 20 giờ với hộp sạc, không có ANC. Sản phẩm phù hợp với nhu cầu nghe gọi cơ bản, học online và ngân sách tiết kiệm.",TC-HP-008,False,answer
qa_0098,product_info,Thông số chính của Tai nghe SonicBuds Lite là gì?,"Tai nghe SonicBuds Lite có thông tin chính: true wireless, mic đàm thoại, IPX4, pin 5 giờ và 20 giờ với hộp sạc, không có ANC. Sản phẩm phù hợp với nhu cầu nghe gọi cơ bản, học online và ngân sách tiết kiệm.",TC-HP-008,False,answer
qa_0099,product_info,Tai nghe SonicBuds Lite có điểm gì nổi bật?,"Tai nghe SonicBuds Lite có thông tin chính: true wireless, mic đàm thoại, IPX4, pin 5 giờ và 20 giờ với hộp sạc, không có ANC. Sản phẩm phù hợp với nhu cầu nghe gọi cơ bản, học online và ngân sách tiết kiệm.",TC-HP-008,False,answer
qa_0100,product_info,Mô tả nhanh giúp mình Tai nghe SonicBuds Lite,"Tai nghe SonicBuds Lite có thông tin chính: true wireless, mic đàm thoại, IPX4, pin 5 giờ và 20 giờ với hộp sạc, không có ANC. Sản phẩm phù hợp với nhu cầu nghe gọi cơ bản, học online và ngân sách tiết kiệm.",TC-HP-008,False,answer
qa_0101,product_info,Tai nghe SonicBuds Lite phù hợp với nhu cầu nào?,"Tai nghe SonicBuds Lite có thông tin chính: true wireless, mic đàm thoại, IPX4, pin 5 giờ và 20 giờ với hộp sạc, không có ANC. Sản phẩm phù hợp với nhu cầu nghe gọi cơ bản, học online và ngân sách tiết kiệm.",TC-HP-008,False,answer
qa_0102,product_warranty,Tai nghe SonicBuds Lite bảo hành bao lâu?,"Tai nghe SonicBuds Lite được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-008, policy_warranty",False,answer
qa_0103,product_warranty,Thời gian bảo hành của Tai nghe SonicBuds Lite là mấy tháng?,"Tai nghe SonicBuds Lite được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-008, policy_warranty",False,answer
qa_0104,product_warranty,Mua Tai nghe SonicBuds Lite thì được bảo hành như thế nào?,"Tai nghe SonicBuds Lite được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-HP-008, policy_warranty",False,answer
qa_0105,product_price,Đồng hồ FitWatch S2 giá bao nhiêu?,Đồng hồ FitWatch S2 hiện có giá niêm yết 2.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-WA-009,False,answer
qa_0106,product_price,Cho mình hỏi giá Đồng hồ FitWatch S2 với,Đồng hồ FitWatch S2 hiện có giá niêm yết 2.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-WA-009,False,answer
qa_0107,product_price,Đồng hồ FitWatch S2 hiện đang bán giá nào?,Đồng hồ FitWatch S2 hiện có giá niêm yết 2.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-WA-009,False,answer
qa_0108,product_price,Sản phẩm Đồng hồ FitWatch S2 bao nhiêu tiền?,Đồng hồ FitWatch S2 hiện có giá niêm yết 2.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-WA-009,False,answer
qa_0109,product_price,Báo giá giúp mình Đồng hồ FitWatch S2,Đồng hồ FitWatch S2 hiện có giá niêm yết 2.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-WA-009,False,answer
qa_0110,product_info,Đồng hồ FitWatch S2 cấu hình thế nào?,"Đồng hồ FitWatch S2 có thông tin chính: đo nhịp tim, SpO2, theo dõi giấc ngủ, 100 chế độ luyện tập, pin 7 ngày, chống nước 5ATM. Sản phẩm phù hợp với nhu cầu theo dõi sức khỏe, luyện tập và nhận thông báo điện thoại.",TC-WA-009,False,answer
qa_0111,product_info,Thông số chính của Đồng hồ FitWatch S2 là gì?,"Đồng hồ FitWatch S2 có thông tin chính: đo nhịp tim, SpO2, theo dõi giấc ngủ, 100 chế độ luyện tập, pin 7 ngày, chống nước 5ATM. Sản phẩm phù hợp với nhu cầu theo dõi sức khỏe, luyện tập và nhận thông báo điện thoại.",TC-WA-009,False,answer
qa_0112,product_info,Đồng hồ FitWatch S2 có điểm gì nổi bật?,"Đồng hồ FitWatch S2 có thông tin chính: đo nhịp tim, SpO2, theo dõi giấc ngủ, 100 chế độ luyện tập, pin 7 ngày, chống nước 5ATM. Sản phẩm phù hợp với nhu cầu theo dõi sức khỏe, luyện tập và nhận thông báo điện thoại.",TC-WA-009,False,answer
qa_0113,product_info,Mô tả nhanh giúp mình Đồng hồ FitWatch S2,"Đồng hồ FitWatch S2 có thông tin chính: đo nhịp tim, SpO2, theo dõi giấc ngủ, 100 chế độ luyện tập, pin 7 ngày, chống nước 5ATM. Sản phẩm phù hợp với nhu cầu theo dõi sức khỏe, luyện tập và nhận thông báo điện thoại.",TC-WA-009,False,answer
qa_0114,product_info,Đồng hồ FitWatch S2 phù hợp với nhu cầu nào?,"Đồng hồ FitWatch S2 có thông tin chính: đo nhịp tim, SpO2, theo dõi giấc ngủ, 100 chế độ luyện tập, pin 7 ngày, chống nước 5ATM. Sản phẩm phù hợp với nhu cầu theo dõi sức khỏe, luyện tập và nhận thông báo điện thoại.",TC-WA-009,False,answer
qa_0115,product_warranty,Đồng hồ FitWatch S2 bảo hành bao lâu?,"Đồng hồ FitWatch S2 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-WA-009, policy_warranty",False,answer
qa_0116,product_warranty,Thời gian bảo hành của Đồng hồ FitWatch S2 là mấy tháng?,"Đồng hồ FitWatch S2 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-WA-009, policy_warranty",False,answer
qa_0117,product_warranty,Mua Đồng hồ FitWatch S2 thì được bảo hành như thế nào?,"Đồng hồ FitWatch S2 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-WA-009, policy_warranty",False,answer
qa_0118,product_price,Sạc dự phòng VoltPack 20K giá bao nhiêu?,Sạc dự phòng VoltPack 20K hiện có giá niêm yết 890.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PB-010,False,answer
qa_0119,product_price,Cho mình hỏi giá Sạc dự phòng VoltPack 20K với,Sạc dự phòng VoltPack 20K hiện có giá niêm yết 890.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PB-010,False,answer
qa_0120,product_price,Sạc dự phòng VoltPack 20K hiện đang bán giá nào?,Sạc dự phòng VoltPack 20K hiện có giá niêm yết 890.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PB-010,False,answer
qa_0121,product_price,Sản phẩm Sạc dự phòng VoltPack 20K bao nhiêu tiền?,Sạc dự phòng VoltPack 20K hiện có giá niêm yết 890.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PB-010,False,answer
qa_0122,product_price,Báo giá giúp mình Sạc dự phòng VoltPack 20K,Sạc dự phòng VoltPack 20K hiện có giá niêm yết 890.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PB-010,False,answer
qa_0123,product_info,Sạc dự phòng VoltPack 20K cấu hình thế nào?,"Sạc dự phòng VoltPack 20K có thông tin chính: 20.000mAh, USB-C Power Delivery 30W, sạc nhanh điện thoại, máy tính bảng và một số laptop mỏng nhẹ. Sản phẩm phù hợp với nhu cầu người cần pin dự phòng dung lượng cao khi đi học, đi làm hoặc du lịch.",TC-PB-010,False,answer
qa_0124,product_info,Thông số chính của Sạc dự phòng VoltPack 20K là gì?,"Sạc dự phòng VoltPack 20K có thông tin chính: 20.000mAh, USB-C Power Delivery 30W, sạc nhanh điện thoại, máy tính bảng và một số laptop mỏng nhẹ. Sản phẩm phù hợp với nhu cầu người cần pin dự phòng dung lượng cao khi đi học, đi làm hoặc du lịch.",TC-PB-010,False,answer
qa_0125,product_info,Sạc dự phòng VoltPack 20K có điểm gì nổi bật?,"Sạc dự phòng VoltPack 20K có thông tin chính: 20.000mAh, USB-C Power Delivery 30W, sạc nhanh điện thoại, máy tính bảng và một số laptop mỏng nhẹ. Sản phẩm phù hợp với nhu cầu người cần pin dự phòng dung lượng cao khi đi học, đi làm hoặc du lịch.",TC-PB-010,False,answer
qa_0126,product_info,Mô tả nhanh giúp mình Sạc dự phòng VoltPack 20K,"Sạc dự phòng VoltPack 20K có thông tin chính: 20.000mAh, USB-C Power Delivery 30W, sạc nhanh điện thoại, máy tính bảng và một số laptop mỏng nhẹ. Sản phẩm phù hợp với nhu cầu người cần pin dự phòng dung lượng cao khi đi học, đi làm hoặc du lịch.",TC-PB-010,False,answer
qa_0127,product_info,Sạc dự phòng VoltPack 20K phù hợp với nhu cầu nào?,"Sạc dự phòng VoltPack 20K có thông tin chính: 20.000mAh, USB-C Power Delivery 30W, sạc nhanh điện thoại, máy tính bảng và một số laptop mỏng nhẹ. Sản phẩm phù hợp với nhu cầu người cần pin dự phòng dung lượng cao khi đi học, đi làm hoặc du lịch.",TC-PB-010,False,answer
qa_0128,product_warranty,Sạc dự phòng VoltPack 20K bảo hành bao lâu?,"Sạc dự phòng VoltPack 20K được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PB-010, policy_warranty",False,answer
qa_0129,product_warranty,Thời gian bảo hành của Sạc dự phòng VoltPack 20K là mấy tháng?,"Sạc dự phòng VoltPack 20K được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PB-010, policy_warranty",False,answer
qa_0130,product_warranty,Mua Sạc dự phòng VoltPack 20K thì được bảo hành như thế nào?,"Sạc dự phòng VoltPack 20K được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PB-010, policy_warranty",False,answer
qa_0131,recommendation,"Mình là sinh viên, cần laptop học online và làm Word Excel thì chọn máy nào?","Nếu ngân sách khoảng 15 triệu, bạn nên chọn Laptop NovaBook Air 14 vì có RAM 16GB, SSD 512GB, pin 7-9 giờ và phù hợp học online, Word, Excel. Nếu muốn tiết kiệm hơn khoảng 10 triệu, EduBook 13 phù hợp nhu cầu cơ bản.",recommendation,False,answer
qa_0132,recommendation,Máy nào chơi game ngon?,"Với nhu cầu chơi game, TechCare gợi ý Laptop GamePro 15 vì máy có AMD Ryzen 7, RAM 16GB, SSD 1TB, GPU RTX 4060 và màn hình 144Hz.",recommendation,False,answer
qa_0133,recommendation,Mình cần laptop để render video thì nên mua gì?,"Bạn nên chọn Laptop GamePro 15 vì sản phẩm phù hợp đồ họa 2D/3D, render video, chơi game và học ngành kỹ thuật.",recommendation,False,answer
qa_0134,recommendation,Tai nghe nào có chống ồn để học online ở quán cafe?,"Bạn nên chọn SonicBuds Pro vì tai nghe có chống ồn chủ động ANC, chế độ xuyên âm, mic đàm thoại và pin tối đa 28 giờ khi dùng hộp sạc.",recommendation,False,answer
qa_0135,recommendation,Điện thoại nào chụp ảnh tốt hơn?,"Nếu cần camera tốt hơn và hiệu năng cao, bạn nên chọn PixelOne Pro X vì máy có camera chính 108MP, camera tele 3x, RAM 12GB và bộ nhớ 256GB.",recommendation,False,answer
qa_0136,recommendation,Mình cần máy tính bảng để ghi chú học online thì có mẫu nào?,"Bạn có thể chọn TabLearn 11 vì máy có màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng và pin 8000mAh.",recommendation,False,answer
qa_0137,recommendation,Tai nghe giá rẻ thì nên chọn mẫu nào?,"Nếu cần tai nghe cơ bản với ngân sách tiết kiệm, bạn có thể chọn SonicBuds Lite. Mẫu này có mic đàm thoại, chống nước IPX4 và pin tối đa 20 giờ với hộp sạc.",recommendation,False,answer
qa_0138,recommendation,Có sạc dự phòng nào sạc nhanh không?,"Bạn có thể chọn VoltPack 20K vì sản phẩm có dung lượng 20.000mAh, cổng USB-C Power Delivery 30W và hỗ trợ sạc nhanh cho điện thoại, máy tính bảng.",recommendation,False,answer
qa_0139,policy_warranty,Bảo hành sản phẩm ở TechCare như thế nào?,"Laptop NovaBook Air 14 và GamePro 15 bảo hành 24 tháng, EduBook 13 bảo hành 18 tháng. Điện thoại, máy tính bảng, tai nghe, đồng hồ thông minh và sạc dự phòng bảo hành 12 tháng. Khi cần bảo hành, khách cung cấp mã đơn hàng, số điện thoại mua hàng, tên sản phẩm, mô tả lỗi và hình ảnh/video nếu có.",policy_warranty,False,answer
qa_0140,policy_warranty,Laptop được bảo hành bao lâu?,"Laptop NovaBook Air 14 và GamePro 15 bảo hành 24 tháng, EduBook 13 bảo hành 18 tháng. Điện thoại, máy tính bảng, tai nghe, đồng hồ thông minh và sạc dự phòng bảo hành 12 tháng. Khi cần bảo hành, khách cung cấp mã đơn hàng, số điện thoại mua hàng, tên sản phẩm, mô tả lỗi và hình ảnh/video nếu có.",policy_warranty,False,answer
